productId,avg_rating,avg_sentiment_amazon,avg_sentiment_imdb_es,avg_sentiment_acl,n_reviews
B000083ED1,3.9743589743589745,0.9743589743589743,0.5128205128205128,0.5128205128205128,39
B000083ED4,4.414634146341464,0.9512195121951219,0.9512195121951219,0.9512195121951219,41
B000083EDB,4.005208333333333,0.8333333333333334,0.625,0.625,192
B000083EDI,4.791666666666667,1.0,0.8333333333333334,0.8333333333333334,24
B000087I3A,4.435897435897436,1.0,0.7948717948717948,0.7948717948717948,39
B00008FZHB,4.75,1.0,0.875,0.875,8
B00008FZHF,4.0,1.0,1.0,1.0,1
B00008FZHL,4.75,1.0,0.875,0.875,8
B00008G1PX,4.24235294117647,0.8635294117647059,0.8564705882352941,0.8564705882352941,425
B00008G4H7,4.117647058823529,0.8823529411764706,0.8823529411764706,0.8823529411764706,17
B00008G5ZV,4.5,1.0,1.0,1.0,4
B00008G5ZX,2.25,0.25,1.0,1.0,4
B00008G5ZY,1.0,0.0,0.0,0.0,1
B00008HC96,5.0,1.0,1.0,1.0,1
B00008HC97,4.444444444444445,0.8888888888888888,1.0,1.0,9
B00008HC9N,3.272727272727273,0.8181818181818182,0.6363636363636364,0.6363636363636364,11
B00008PW29,4.25,1.0,1.0,1.0,4
B00008WFTU,4.555555555555555,1.0,0.6666666666666666,0.6666666666666666,18
B00008WFTV,4.555555555555555,1.0,0.6666666666666666,0.6666666666666666,18
B00008XFAM,3.943548387096774,0.8467741935483871,0.6370967741935484,0.6370967741935484,124
B00008YLV0,4.25,0.9583333333333334,0.9583333333333334,0.9583333333333334,24
B00008YLV1,4.230769230769231,0.8461538461538461,0.6153846153846154,0.6153846153846154,13
B00008YLV6,2.25,0.5,0.5,0.5,4
B00008YLV7,4.386363636363637,0.9545454545454546,0.9545454545454546,0.9545454545454546,44
B00008YLV9,3.0,0.5,0.5,0.5,2
B00008YLVB,4.875,1.0,0.9375,0.9375,48
B00008YLVC,3.2,0.6,0.8,0.8,10
B00009AOBJ,3.9,0.8666666666666667,0.8333333333333334,0.8333333333333334,30
B00009OWJQ,4.407407407407407,0.9629629629629629,0.7962962962962963,0.7962962962962963,54
B00009OWJT,4.217391304347826,0.9130434782608695,0.7391304347826086,0.7391304347826086,23
B00009YXGR,3.5,0.75,0.5,0.5,8
B00009YXGX,3.7142857142857144,0.8571428571428571,0.5714285714285714,0.5714285714285714,7
B0000B3FE6,4.0,1.0,0.0,0.0,1
B0000BYRO7,4.428571428571429,0.9523809523809523,0.9285714285714286,0.9285714285714286,42
B0000C8AXJ,4.0,1.0,1.0,1.0,2
B0000D0YWG,3.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,6
B0000DG00X,4.0,1.0,1.0,1.0,1
B0000DG6XL,5.0,1.0,1.0,1.0,1
B0000DG6XM,5.0,1.0,1.0,1.0,1
B0000DG6XP,5.0,1.0,1.0,1.0,1
B0000DJZBK,3.1666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,6
B0000DK4QB,4.555555555555555,0.9444444444444444,0.9444444444444444,0.9444444444444444,18
B0000DK4QD,3.7948717948717947,0.8205128205128205,0.717948717948718,0.717948717948718,39
B0000DK4QE,3.6344086021505375,0.7419354838709677,0.4838709677419355,0.4838709677419355,93
B0000DK4QI,4.198083067092652,0.8913738019169329,0.4952076677316294,0.4952076677316294,313
B0000DK4QJ,4.141689373297003,0.9155313351498637,0.7384196185286104,0.7384196185286104,367
B0000DK4QK,3.8790697674418606,0.8744186046511628,0.7069767441860465,0.7069767441860465,215
B0000DK4QL,3.591304347826087,0.7869565217391304,0.4782608695652174,0.4782608695652174,230
B0000EYVJM,5.0,1.0,1.0,1.0,2
B0000TPAVK,3.0,0.6666666666666666,1.0,1.0,3
B0000V493S,4.75,1.0,0.75,0.75,4
B0000V8I3A,5.0,1.0,1.0,1.0,2
B0000VD0AG,4.666666666666667,1.0,0.6666666666666666,0.6666666666666666,6
B0000WU79C,4.666666666666667,1.0,0.6666666666666666,0.6666666666666666,3
B00012FXJ0,4.23404255319149,0.9787234042553191,0.9574468085106383,0.9574468085106383,47
B00013EY80,4.857142857142857,1.0,1.0,1.0,7
B00015HUWK,2.9,0.5,0.3,0.3,10
B00015HX90,4.552693208430913,0.9297423887587822,0.7822014051522248,0.7822014051522248,427
B00015HX9A,4.504,0.92,0.896,0.896,125
B00015HX9K,4.0625,0.875,0.9375,0.9375,16
B00015N4T8,4.0,0.8,0.9,0.9,10
B00018D3XW,4.471264367816092,0.9195402298850575,0.9080459770114943,0.9080459770114943,87
B00018YC3M,3.727272727272727,0.8181818181818182,0.6363636363636364,0.6363636363636364,11
B00018YC3W,4.3076923076923075,0.9230769230769231,0.8461538461538461,0.8461538461538461,13
B00019G4GO,3.0,0.5,1.0,1.0,2
B0001A9JEW,3.142857142857143,0.5714285714285714,0.2857142857142857,0.2857142857142857,7
B0001ADAVK,3.639344262295082,0.8442622950819673,0.8524590163934426,0.8524590163934426,122
B0001BMMEA,4.5,1.0,1.0,1.0,2
B0001DHSC4,4.678571428571429,1.0,0.9285714285714286,0.9285714285714286,28
B0001DHSCE,4.185185185185185,0.9259259259259259,0.37037037037037035,0.37037037037037035,27
B0001DHSCO,4.733333333333333,1.0,0.8,0.8,30
B0001DHSCY,4.0,0.8571428571428571,0.7619047619047619,0.7619047619047619,21
